state,time,pressure
1.00,5.90,100680.00
1.00,5.95,100675.00
1.00,6.00,100670.00
1.00,6.05,100665.00
1.00,6.10,100660.00
1.00,6.15,100655.00
1.00,6.20,100650.00
1.00,6.25,100645.00
1.00,6.30,100640.00
1.00,6.35,100635.00
1.00,6.40,100630.00
1.00,6.45,100625.00
1.00,6.50,100620.00
1.00,6.55,100615.00
1.00,6.60,100610.00
1.00,6.65,100605.00
1.00,6.70,100600.00
1.00,6.75,100595.00
1.00,6.80,100590.00
1.00,6.85,100585.00
1.00,6.90,100580.00
1.00,6.95,100575.00
1.00,7.00,100570.00
1.00,7.05,100565.00
1.00,7.10,100560.00
1.00,7.15,100555.00
1.00,7.20,100550.00
1.00,7.25,100545.00
1.00,7.30,100540.00
1.00,7.35,100535.00
1.00,7.40,100530.00
1.00,7.45,100525.00
1.00,7.50,100520.00
1.00,7.55,100515.00
1.00,7.60,100510.00
1.00,7.65,100505.00
1.00,7.70,100500.00
1.00,7.75,100495.00
1.00,7.80,100490.00
1.00,7.85,100485.00
1.00,7.90,100480.00
1.00,7.95,100475.00
1.00,8.00,100470.00
1.00,8.05,100465.00
1.00,8.10,100460.00
1.00,8.15,100455.00
1.00,8.20,100450.00
1.00,8.25,100445.00
1.00,8.30,100440.00
1.00,8.35,100435.00
1.00,8.40,100430.00
1.00,8.45,100425.00
1.00,8.50,100420.00
1.00,8.55,100415.00
1.00,8.60,100410.00
1.00,8.65,100405.00
1.00,8.70,100400.00
1.00,8.75,100395.00
1.00,8.80,100390.00
1.00,8.85,100385.00
1.00,8.90,100380.00
1.00,8.95,100375.00
1.00,9.00,100370.00
1.00,9.05,100365.00
1.00,9.10,100360.00
1.00,9.15,100355.00
1.00,9.20,100350.00
1.00,9.25,100345.00
1.00,9.30,100340.00
1.00,9.35,100335.00
1.00,9.40,100330.00
1.00,9.45,100325.00
1.00,9.50,100320.00
1.00,9.55,100315.00
1.00,9.60,100310.00
1.00,9.65,100305.00
1.00,9.70,100300.00
1.00,9.75,100295.00
1.00,9.80,100290.00
1.00,9.85,100285.00
1.00,9.90,100280.00
1.00,9.95,100275.00
1.00,10.00,100270.00
1.00,10.05,100265.00
1.00,10.10,100260.00
1.00,10.15,100255.00
1.00,10.20,100250.00
1.00,10.25,100245.00
1.00,10.30,100240.00
1.00,10.35,100235.00
1.00,10.40,100230.00
1.00,10.45,100225.00
1.00,10.50,100220.00
1.00,10.55,100215.00
1.00,10.60,100210.00
1.00,10.65,100205.00
1.00,10.70,100200.00
1.00,10.75,100195.00
1.00,10.80,100190.00
1.00,10.85,100185.00
1.00,10.90,100180.00
1.00,10.95,100175.00
1.00,11.00,100170.00
1.00,11.05,100165.00
1.00,11.10,100160.00
1.00,11.15,100155.00
1.00,11.20,100150.00
1.00,11.25,100145.00
1.00,11.30,100140.00
1.00,11.35,100135.00
1.00,11.40,100130.00
1.00,11.45,100125.00
1.00,11.50,100120.00
1.00,11.55,100115.00
1.00,11.60,100110.00
1.00,11.65,100105.00
1.00,11.70,100100.00
1.00,11.75,100095.00
1.00,11.80,100090.00
1.00,11.85,100085.00
1.00,11.90,100080.00
1.00,11.95,100075.00
1.00,12.00,100070.00
1.00,12.05,100065.00
1.00,12.10,100060.00
1.00,12.15,100055.00
1.00,12.20,100050.00
1.00,12.25,100045.00
1.00,12.30,100040.00
1.00,12.35,100035.00
1.00,12.40,100030.00
1.00,12.45,100025.00
1.00,12.50,100020.00
1.00,12.55,100015.00
1.00,12.60,100010.00
1.00,12.65,100005.00
1.00,12.70,100000.00
1.00,12.75,99995.00
1.00,12.80,99990.00
1.00,12.85,99985.00
1.00,12.90,99980.00
1.00,12.95,99975.00
1.00,13.00,99970.00
1.00,13.05,99965.00
1.00,13.10,99960.00
1.00,13.15,99955.00
1.00,13.20,99950.00
1.00,13.25,99945.00
1.00,13.30,99940.00
1.00,13.35,99935.00
1.00,13.40,99930.00
1.00,13.45,99925.00
1.00,13.50,99920.00
1.00,13.55,99915.00
1.00,13.60,99910.00
1.00,13.65,99905.00
1.00,13.70,99900.00
1.00,13.75,99895.00
1.00,13.80,99890.00
1.00,13.85,99885.00
1.00,13.90,99880.00
1.00,13.95,99875.00
1.00,14.00,99870.00
1.00,14.05,99865.00
1.00,14.10,99860.00
1.00,14.15,99855.00
1.00,14.20,99850.00
1.00,14.25,99845.00
1.00,14.30,99840.00
1.00,14.35,99835.00
1.00,14.40,99830.00
1.00,14.45,99825.00
1.00,14.50,99820.00
1.00,14.55,99815.00
1.00,14.60,99810.00
1.00,14.65,99805.00
1.00,14.70,99800.00
1.00,14.75,99795.00
1.00,14.80,99790.00
1.00,14.85,99785.00
1.00,14.90,99780.00
1.00,14.95,99775.00
1.00,15.00,99770.00
1.00,15.05,99765.00
1.00,15.10,99760.00
1.00,15.15,99755.00
1.00,15.20,99750.00
1.00,15.25,99745.00
1.00,15.30,99740.00
1.00,15.35,99735.00
1.00,15.40,99730.00
1.00,15.45,99725.00
1.00,15.50,99720.00
1.00,15.55,99715.00
1.00,15.60,99710.00
1.00,15.65,99705.00
1.00,15.70,99700.00
1.00,15.75,99695.00
1.00,15.80,99690.00
1.00,15.85,99685.00
1.00,15.90,99680.00
1.00,15.95,99675.00
1.00,16.00,99670.00
1.00,16.05,99665.00
1.00,16.10,99660.00
1.00,16.15,99655.00
1.00,16.20,99650.00
1.00,16.25,99645.00
1.00,16.30,99640.00
1.00,16.35,99635.00
1.00,16.40,99630.00
1.00,16.45,99625.00
1.00,16.50,99620.00
1.00,16.55,99615.00
1.00,16.60,99610.00
1.00,16.65,99605.00
1.00,16.70,99600.00
1.00,16.75,99595.00
1.00,16.80,99590.00
1.00,16.85,99585.00
1.00,16.90,99580.00
1.00,16.95,99575.00
1.00,17.00,99570.00
1.00,17.05,99565.00
1.00,17.10,99560.00
1.00,17.15,99555.00
1.00,17.20,99550.00
1.00,17.25,99545.00
1.00,17.30,99540.00
1.00,17.35,99535.00
1.00,17.40,99530.00
1.00,17.45,99525.00
1.00,17.50,99520.00
1.00,17.55,99515.00
1.00,17.60,99510.00
1.00,17.65,99505.00
1.00,17.70,99500.00
1.00,17.75,99495.00
1.00,17.80,99490.00
1.00,17.85,99485.00
1.00,17.90,99480.00
1.00,17.95,99475.00
1.00,18.00,99470.00
1.00,18.05,99465.00
1.00,18.10,99460.00
1.00,18.15,99455.00
1.00,18.20,99450.00
1.00,18.25,99445.00
1.00,18.30,99440.00
1.00,18.35,99435.00
1.00,18.40,99430.00
1.00,18.45,99425.00
1.00,18.50,99420.00
1.00,18.55,99415.00
1.00,18.60,99410.00
1.00,18.65,99405.00
1.00,18.70,99400.00
1.00,18.75,99395.00
1.00,18.80,99390.00
1.00,18.85,99385.00
1.00,18.90,99380.00
1.00,18.95,99375.00
1.00,19.00,99370.00
1.00,19.05,99365.00
1.00,19.10,99360.00
1.00,19.15,99355.00
1.00,19.20,99350.00
1.00,19.25,99345.00
1.00,19.30,99340.00
1.00,19.35,99335.00
1.00,19.40,99330.00
1.00,19.45,99325.00
1.00,19.50,99320.00
1.00,19.55,99315.00
1.00,19.60,99310.00
1.00,19.65,99305.00
1.00,19.70,99300.00
1.00,19.75,99295.00
1.00,19.80,99290.00
1.00,19.85,99285.00
1.00,19.90,99280.00
1.00,19.95,99275.00
1.00,20.00,99270.00
2.00,20.05,99272.50
2.00,20.10,99275.00
2.00,20.15,99277.50
2.00,20.20,99280.00
2.00,20.25,99282.50
2.00,20.30,99285.00
2.00,20.35,99287.50
2.00,20.40,99290.00
2.00,20.45,99292.50
2.00,20.50,99295.00
2.00,20.55,99297.50
2.00,20.60,99300.00
2.00,20.65,99302.50
2.00,20.70,99305.00
2.00,20.75,99307.50
2.00,20.80,99310.00
2.00,20.85,99312.50
2.00,20.90,99315.00
2.00,20.95,99317.50
2.00,21.00,99320.00
2.00,21.05,99322.50
2.00,21.10,99325.00
2.00,21.15,99327.50
2.00,21.20,99330.00
2.00,21.25,99332.50
2.00,21.30,99335.00
2.00,21.35,99337.50
2.00,21.40,99340.00
2.00,21.45,99342.50
2.00,21.50,99345.00
2.00,21.55,99347.50
2.00,21.60,99350.00
2.00,21.65,99352.50
2.00,21.70,99355.00
2.00,21.75,99357.50
2.00,21.80,99360.00
2.00,21.85,99362.50
2.00,21.90,99365.00
2.00,21.95,99367.50
2.00,22.00,99370.00
2.00,22.05,99372.50
2.00,22.10,99375.00
2.00,22.15,99377.50
2.00,22.20,99380.00
2.00,22.25,99382.50
2.00,22.30,99385.00
2.00,22.35,99387.50
2.00,22.40,99390.00
2.00,22.45,99392.50
2.00,22.50,99395.00
2.00,22.55,99397.50
2.00,22.60,99400.00
2.00,22.65,99402.50
2.00,22.70,99405.00
2.00,22.75,99407.50
2.00,22.80,99410.00
2.00,22.85,99412.50
2.00,22.90,99415.00
2.00,22.95,99417.50
2.00,23.00,99420.00
2.00,23.05,99422.50
2.00,23.10,99425.00
2.00,23.15,99427.50
2.00,23.20,99430.00
2.00,23.25,99432.50
2.00,23.30,99435.00
2.00,23.35,99437.50
2.00,23.40,99440.00
2.00,23.45,99442.50
2.00,23.50,99445.00
2.00,23.55,99447.50
2.00,23.60,99450.00
2.00,23.65,99452.50
2.00,23.70,99455.00
2.00,23.75,99457.50
2.00,23.80,99460.00
2.00,23.85,99462.50
2.00,23.90,99465.00
2.00,23.95,99467.50
2.00,24.00,99470.00
2.00,24.05,99472.50
2.00,24.10,99475.00
2.00,24.15,99477.50
2.00,24.20,99480.00
2.00,24.25,99482.50
2.00,24.30,99485.00
2.00,24.35,99487.50
2.00,24.40,99490.00
2.00,24.45,99492.50
2.00,24.50,99495.00
2.00,24.55,99497.50
2.00,24.60,99500.00
2.00,24.65,99502.50
2.00,24.70,99505.00
2.00,24.75,99507.50
2.00,24.80,99510.00
2.00,24.85,99512.50
2.00,24.90,99515.00
2.00,24.95,99517.50
2.00,25.00,99520.00
2.00,25.05,99522.50
2.00,25.10,99525.00
2.00,25.15,99527.50
2.00,25.20,99530.00
2.00,25.25,99532.50
2.00,25.30,99535.00
2.00,25.35,99537.50
2.00,25.40,99540.00
2.00,25.45,99542.50
2.00,25.50,99545.00
2.00,25.55,99547.50
2.00,25.60,99550.00
2.00,25.65,99552.50
2.00,25.70,99555.00
2.00,25.75,99557.50
2.00,25.80,99560.00
2.00,25.85,99562.50
2.00,25.90,99565.00
2.00,25.95,99567.50
2.00,26.00,99570.00
2.00,26.05,99572.50
2.00,26.10,99575.00
2.00,26.15,99577.50
2.00,26.20,99580.00
2.00,26.25,99582.50
2.00,26.30,99585.00
2.00,26.35,99587.50
2.00,26.40,99590.00
2.00,26.45,99592.50
2.00,26.50,99595.00
2.00,26.55,99597.50
2.00,26.60,99600.00
2.00,26.65,99602.50
2.00,26.70,99605.00
2.00,26.75,99607.50
2.00,26.80,99610.00
2.00,26.85,99612.50
2.00,26.90,99615.00
2.00,26.95,99617.50
2.00,27.00,99620.00
2.00,27.05,99622.50
2.00,27.10,99625.00
2.00,27.15,99627.50
2.00,27.20,99630.00
2.00,27.25,99632.50
2.00,27.30,99635.00
2.00,27.35,99637.50
2.00,27.40,99640.00
2.00,27.45,99642.50
2.00,27.50,99645.00
2.00,27.55,99647.50
2.00,27.60,99650.00
2.00,27.65,99652.50
2.00,27.70,99655.00
2.00,27.75,99657.50
2.00,27.80,99660.00
2.00,27.85,99662.50
2.00,27.90,99665.00
2.00,27.95,99667.50
2.00,28.00,99670.00
2.00,28.05,99672.50
2.00,28.10,99675.00
2.00,28.15,99677.50
2.00,28.20,99680.00
2.00,28.25,99682.50
2.00,28.30,99685.00
2.00,28.35,99687.50
2.00,28.40,99690.00
2.00,28.45,99692.50
2.00,28.50,99695.00
2.00,28.55,99697.50
2.00,28.60,99700.00
2.00,28.65,99702.50
2.00,28.70,99705.00
2.00,28.75,99707.50
2.00,28.80,99710.00
2.00,28.85,99712.50
2.00,28.90,99715.00
2.00,28.95,99717.50
2.00,29.00,99720.00
2.00,29.05,99722.50
2.00,29.10,99725.00
2.00,29.15,99727.50
2.00,29.20,99730.00
2.00,29.25,99732.50
2.00,29.30,99735.00
2.00,29.35,99737.50
2.00,29.40,99740.00
2.00,29.45,99742.50
2.00,29.50,99745.00
2.00,29.55,99747.50
2.00,29.60,99750.00
2.00,29.65,99752.50
2.00,29.70,99755.00
2.00,29.75,99757.50
2.00,29.80,99760.00
2.00,29.85,99762.50
2.00,29.90,99765.00
2.00,29.95,99767.50
2.00,30.00,99770.00
2.00,30.05,99772.50
2.00,30.10,99775.00
2.00,30.15,99777.50
2.00,30.20,99780.00
2.00,30.25,99782.50
2.00,30.30,99785.00
2.00,30.35,99787.50
2.00,30.40,99790.00
2.00,30.45,99792.50
2.00,30.50,99795.00
2.00,30.55,99797.50
2.00,30.60,99800.00
2.00,30.65,99802.50
2.00,30.70,99805.00
2.00,30.75,99807.50
2.00,30.80,99810.00
2.00,30.85,99812.50
2.00,30.90,99815.00
2.00,30.95,99817.50
2.00,31.00,99820.00
2.00,31.05,99822.50
2.00,31.10,99825.00
2.00,31.15,99827.50
2.00,31.20,99830.00
2.00,31.25,99832.50
2.00,31.30,99835.00
2.00,31.35,99837.50
2.00,31.40,99840.00
2.00,31.45,99842.50
2.00,31.50,99845.00
2.00,31.55,99847.50
2.00,31.60,99850.00
2.00,31.65,99852.50
2.00,31.70,99855.00
2.00,31.75,99857.50
2.00,31.80,99860.00
2.00,31.85,99862.50
2.00,31.90,99865.00
2.00,31.95,99867.50
2.00,32.00,99870.00
2.00,32.05,99872.50
2.00,32.10,99875.00
2.00,32.15,99877.50
2.00,32.20,99880.00
2.00,32.25,99882.50
2.00,32.30,99885.00
2.00,32.35,99887.50
2.00,32.40,99890.00
2.00,32.45,99892.50
2.00,32.50,99895.00
2.00,32.55,99897.50
2.00,32.60,99900.00
2.00,32.65,99902.50
2.00,32.70,99905.00
2.00,32.75,99907.50
2.00,32.80,99910.00
2.00,32.85,99912.50
2.00,32.90,99915.00
2.00,32.95,99917.50
2.00,33.00,99920.00
2.00,33.05,99922.50
2.00,33.10,99925.00
2.00,33.15,99927.50
2.00,33.20,99930.00
2.00,33.25,99932.50
2.00,33.30,99935.00
2.00,33.35,99937.50
2.00,33.40,99940.00
2.00,33.45,99942.50
2.00,33.50,99945.00
2.00,33.55,99947.50
2.00,33.60,99950.00
2.00,33.65,99952.50
2.00,33.70,99955.00
2.00,33.75,99957.50
2.00,33.80,99960.00
2.00,33.85,99962.50
2.00,33.90,99965.00
2.00,33.95,99967.50
2.00,34.00,99970.00
2.00,34.05,99972.50
2.00,34.10,99975.00
2.00,34.15,99977.50
2.00,34.20,99980.00
2.00,34.25,99982.50
2.00,34.30,99985.00
2.00,34.35,99987.50
2.00,34.40,99990.00
2.00,34.45,99992.50
2.00,34.50,99995.00
2.00,34.55,99997.50
2.00,34.60,100000.00
2.00,34.65,100002.50
2.00,34.70,100005.00
2.00,34.75,100007.50
2.00,34.80,100010.00
2.00,34.85,100012.50
2.00,34.90,100015.00
2.00,34.95,100017.50
2.00,35.00,100020.00
2.00,35.05,100022.50
2.00,35.10,100025.00
2.00,35.15,100027.50
2.00,35.20,100030.00
2.00,35.25,100032.50
2.00,35.30,100035.00
2.00,35.35,100037.50
2.00,35.40,100040.00
2.00,35.45,100042.50
2.00,35.50,100045.00
2.00,35.55,100047.50
2.00,35.60,100050.00
2.00,35.65,100052.50
2.00,35.70,100055.00
2.00,35.75,100057.50
2.00,35.80,100060.00
2.00,35.85,100062.50
2.00,35.90,100065.00
2.00,35.95,100067.50
2.00,36.00,100070.00
2.00,36.05,100072.50
2.00,36.10,100075.00
2.00,36.15,100077.50
2.00,36.20,100080.00
2.00,36.25,100082.50
2.00,36.30,100085.00
2.00,36.35,100087.50
2.00,36.40,100090.00
2.00,36.45,100092.50
2.00,36.50,100095.00
2.00,36.55,100097.50
2.00,36.60,100100.00
2.00,36.65,100102.50
2.00,36.70,100105.00
2.00,36.75,100107.50
2.00,36.80,100110.00
2.00,36.85,100112.50
2.00,36.90,100115.00
2.00,36.95,100117.50
2.00,37.00,100120.00
2.00,37.05,100122.50
2.00,37.10,100125.00
2.00,37.15,100127.50
2.00,37.20,100130.00
2.00,37.25,100132.50
2.00,37.30,100135.00
2.00,37.35,100137.50
2.00,37.40,100140.00
2.00,37.45,100142.50
2.00,37.50,100145.00
2.00,37.55,100147.50
2.00,37.60,100150.00
2.00,37.65,100152.50
2.00,37.70,100155.00
2.00,37.75,100157.50
2.00,37.80,100160.00
2.00,37.85,100162.50
2.00,37.90,100165.00
2.00,37.95,100167.50
2.00,38.00,100170.00
2.00,38.05,100172.50
2.00,38.10,100175.00
2.00,38.15,100177.50
2.00,38.20,100180.00
2.00,38.25,100182.50
2.00,38.30,100185.00
2.00,38.35,100187.50
2.00,38.40,100190.00
2.00,38.45,100192.50
2.00,38.50,100195.00
2.00,38.55,100197.50
2.00,38.60,100200.00
2.00,38.65,100202.50
2.00,38.70,100205.00
2.00,38.75,100207.50
2.00,38.80,100210.00
2.00,38.85,100212.50
2.00,38.90,100215.00
2.00,38.95,100217.50
2.00,39.00,100220.00
2.00,39.05,100222.50
2.00,39.10,100225.00
2.00,39.15,100227.50
2.00,39.20,100230.00
2.00,39.25,100232.50
2.00,39.30,100235.00
2.00,39.35,100237.50
2.00,39.40,100240.00
2.00,39.45,100242.50
2.00,39.50,100245.00
2.00,39.55,100247.50
2.00,39.60,100250.00
2.00,39.65,100252.50
2.00,39.70,100255.00
2.00,39.75,100257.50
2.00,39.80,100260.00
2.00,39.85,100262.50
2.00,39.90,100265.00
2.00,39.95,100267.50
2.00,40.00,100270.00
2.00,40.05,100272.50
2.00,40.10,100275.00
2.00,40.15,100277.50
2.00,40.20,100280.00
2.00,40.25,100282.50
2.00,40.30,100285.00
2.00,40.35,100287.50
2.00,40.40,100290.00
2.00,40.45,100292.50
2.00,40.50,100295.00
2.00,40.55,100297.50
2.00,40.60,100300.00
2.00,40.65,100302.50
2.00,40.70,100305.00
2.00,40.75,100307.50
2.00,40.80,100310.00
2.00,40.85,100312.50
2.00,40.90,100315.00
2.00,40.95,100317.50
2.00,41.00,100320.00
2.00,41.05,100322.50
2.00,41.10,100325.00
2.00,41.15,100327.50
2.00,41.20,100330.00
2.00,41.25,100332.50
2.00,41.30,100335.00
2.00,41.35,100337.50
2.00,41.40,100340.00
2.00,41.45,100342.50
2.00,41.50,100345.00
2.00,41.55,100347.50
2.00,41.60,100350.00
2.00,41.65,100352.50
2.00,41.70,100355.00
2.00,41.75,100357.50
2.00,41.80,100360.00
2.00,41.85,100362.50
2.00,41.90,100365.00
2.00,41.95,100367.50
2.00,42.00,100370.00
2.00,42.05,100372.50
2.00,42.10,100375.00
2.00,42.15,100377.50
2.00,42.20,100380.00
2.00,42.25,100382.50
2.00,42.30,100385.00
2.00,42.35,100387.50
2.00,42.40,100390.00
2.00,42.45,100392.50
2.00,42.50,100395.00
2.00,42.55,100397.50
2.00,42.60,100400.00
2.00,42.65,100402.50
2.00,42.70,100405.00
2.00,42.75,100407.50
2.00,42.80,100410.00
2.00,42.85,100412.50
2.00,42.90,100415.00
2.00,42.95,100417.50
2.00,43.00,100420.00
2.00,43.05,100422.50
2.00,43.10,100425.00
2.00,43.15,100427.50
2.00,43.20,100430.00
2.00,43.25,100432.50
2.00,43.30,100435.00
2.00,43.35,100437.50
2.00,43.40,100440.00
2.00,43.45,100442.50
2.00,43.50,100445.00
2.00,43.55,100447.50
2.00,43.60,100450.00
2.00,43.65,100452.50
2.00,43.70,100455.00
2.00,43.75,100457.50
2.00,43.80,100460.00
2.00,43.85,100462.50
2.00,43.90,100465.00
2.00,43.95,100467.50
2.00,44.00,100470.00
2.00,44.05,100472.50
2.00,44.10,100475.00
2.00,44.15,100477.50
2.00,44.20,100480.00
2.00,44.25,100482.50
2.00,44.30,100485.00
2.00,44.35,100487.50
2.00,44.40,100490.00
2.00,44.45,100492.50
2.00,44.50,100495.00
2.00,44.55,100497.50
2.00,44.60,100500.00
2.00,44.65,100502.50
2.00,44.70,100505.00
2.00,44.75,100507.50
2.00,44.80,100510.00
2.00,44.85,100512.50
2.00,44.90,100515.00
2.00,44.95,100517.50
2.00,45.00,100520.00
2.00,45.05,100522.50
2.00,45.10,100525.00
2.00,45.15,100527.50
2.00,45.20,100530.00
2.00,45.25,100532.50
2.00,45.30,100535.00
2.00,45.35,100537.50
2.00,45.40,100540.00
2.00,45.45,100542.50
2.00,45.50,100545.00
2.00,45.55,100547.50
2.00,45.60,100550.00
2.00,45.65,100552.50
2.00,45.70,100555.00
2.00,45.75,100557.50
2.00,45.80,100560.00
2.00,45.85,100562.50
2.00,45.90,100565.00
2.00,45.95,100567.50
2.00,46.00,100570.00
2.00,46.05,100572.50
2.00,46.10,100575.00
2.00,46.15,100577.50
2.00,46.20,100580.00
2.00,46.25,100582.50
2.00,46.30,100585.00
2.00,46.35,100587.50
2.00,46.40,100590.00
2.00,46.45,100592.50
2.00,46.50,100595.00
2.00,46.55,100597.50
2.00,46.60,100600.00
2.00,46.65,100602.50
2.00,46.70,100605.00
2.00,46.75,100607.50
2.00,46.80,100610.00
2.00,46.85,100612.50
2.00,46.90,100615.00
2.00,46.95,100617.50
2.00,47.00,100620.00
2.00,47.05,100622.50
2.00,47.10,100625.00
2.00,47.15,100627.50
2.00,47.20,100630.00
2.00,47.25,100632.50
2.00,47.30,100635.00
2.00,47.35,100637.50
2.00,47.40,100640.00
2.00,47.45,100642.50
2.00,47.50,100645.00
2.00,47.55,100647.50
2.00,47.60,100650.00
2.00,47.65,100652.50
2.00,47.70,100655.00
2.00,47.75,100657.50
2.00,47.80,100660.00
2.00,47.85,100662.50
2.00,47.90,100665.00
2.00,47.95,100667.50
2.00,48.00,100670.00
2.00,48.05,100672.50
2.00,48.10,100675.00
2.00,48.15,100677.50
2.00,48.20,100680.00
2.00,48.25,100682.50
2.00,48.30,100685.00
2.00,48.35,100687.50
2.00,48.40,100690.00
2.00,48.45,100692.50
2.00,48.50,100695.00
2.00,48.55,100697.50
2.00,48.60,100700.00
2.00,48.65,100702.50
2.00,48.70,100705.00
2.00,48.75,100707.50
2.00,48.80,100710.00
2.00,48.85,100712.50
2.00,48.90,100715.00
2.00,48.95,100717.50
2.00,49.00,100720.00
2.00,49.05,100722.50
2.00,49.10,100725.00
2.00,49.15,100727.50
2.00,49.20,100730.00
2.00,49.25,100732.50
2.00,49.30,100735.00
2.00,49.35,100737.50
2.00,49.40,100740.00
2.00,49.45,100742.50
2.00,49.50,100745.00
2.00,49.55,100747.50
2.00,49.60,100750.00
2.00,49.65,100752.50
2.00,49.70,100755.00
2.00,49.75,100757.50
2.00,49.80,100760.00
2.00,49.85,100762.50
2.00,49.90,100765.00
2.00,49.95,100767.50
2.00,50.00,100770.00
